area	value	unit	zb	updateTime
广西壮族自治区	1992.55840648435	千公顷	秋收粮食播种面积	2009
广西壮族自治区	1913.55646398639	千公顷	秋收粮食播种面积	2008
广西壮族自治区	1926.95068344164	千公顷	秋收粮食播种面积	2007
广西壮族自治区	1996.73333333333	千公顷	秋收粮食播种面积	2006
广西壮族自治区	2284.7	千公顷	秋收粮食播种面积	2005
广西壮族自治区	2331.3	千公顷	秋收粮食播种面积	2004
广西壮族自治区	2277.4	千公顷	秋收粮食播种面积	2003
海南省	0.0	千公顷	秋收粮食播种面积	2022
海南省	0.0	千公顷	秋收粮食播种面积	2021
海南省	0.0	千公顷	秋收粮食播种面积	2020
海南省	135.5	千公顷	秋收粮食播种面积	2019
海南省	138.56	千公顷	秋收粮食播种面积	2018
海南省	136.758337738636	千公顷	秋收粮食播种面积	2017
海南省	138.715010468436	千公顷	秋收粮食播种面积	2016
海南省	146.786350578691	千公顷	秋收粮食播种面积	2015
海南省	165.817813151255	千公顷	秋收粮食播种面积	2014
海南省	172.621038096053	千公顷	秋收粮食播种面积	2013
海南省	192.53497788556	千公顷	秋收粮食播种面积	2012
海南省	191.215653379494	千公顷	秋收粮食播种面积	2011
海南省	203.529255473627	千公顷	秋收粮食播种面积	2010
海南省	205.403031216547	千公顷	秋收粮食播种面积	2009
海南省	210.33471216377	千公顷	秋收粮食播种面积	2008
海南省	200.823026078887	千公顷	秋收粮食播种面积	2007
海南省	207.135	千公顷	秋收粮食播种面积	2006
海南省	267.99	千公顷	秋收粮食播种面积	2005
海南省	270.988	千公顷	秋收粮食播种面积	2004
海南省	334.963	千公顷	秋收粮食播种面积	2003
重庆市	0.0	千公顷	秋收粮食播种面积	2022
重庆市	0.0	千公顷	秋收粮食播种面积	2021
重庆市	0.0	千公顷	秋收粮食播种面积	2020
重庆市	1623.5	千公顷	秋收粮食播种面积	2019
重庆市	1632.77216868944	千公顷	秋收粮食播种面积	2018
重庆市	1640.34835791982	千公顷	秋收粮食播种面积	2017
重庆市	1645.79947523298	千公顷	秋收粮食播种面积	2016
重庆市	1619.62078898095	千公顷	秋收粮食播种面积	2015
重庆市	1627.18100142382	千公顷	秋收粮食播种面积	2014
重庆市	1631.25234806417	千公顷	秋收粮食播种面积	2013
重庆市	1648.11597117038	千公顷	秋收粮食播种面积	2012
重庆市	1645.82187102318	千公顷	秋收粮食播种面积	2011
重庆市	1639.29699510804	千公顷	秋收粮食播种面积	2010
重庆市	1640.56682803131	千公顷	秋收粮食播种面积	2009
重庆市	1637.80956496078	千公顷	秋收粮食播种面积	2008
重庆市	1620.06663323874	千公顷	秋收粮食播种面积	2007
重庆市	1613.12	千公顷	秋收粮食播种面积	2006
重庆市	1878.42	千公顷	秋收粮食播种面积	2005
重庆市	1901.94	千公顷	秋收粮食播种面积	2004
重庆市	1810.6	千公顷	秋收粮食播种面积	2003
四川省	0.0	千公顷	秋收粮食播种面积	2022
四川省	0.0	千公顷	秋收粮食播种面积	2021
四川省	0.0	千公顷	秋收粮食播种面积	2020
四川省	5175.9	千公顷	秋收粮食播种面积	2019
四川省	5152.4	千公顷	秋收粮食播种面积	2018
四川省	5156.66266666667	千公顷	秋收粮食播种面积	2017
四川省	5143.51533333333	千公顷	秋收粮食播种面积	2016
四川省	5086.31560992824	千公顷	秋收粮食播种面积	2015
四川省	4974.85166382519	千公顷	秋收粮食播种面积	2014
四川省	4936.35529695301	千公顷	秋收粮食播种面积	2013
四川省	4885.94009110351	千公顷	秋收粮食播种面积	2012
四川省	4777.27589371464	千公顷	秋收粮食播种面积	2011
四川省	4724.31195374969	千公顷	秋收粮食播种面积	2010
四川省	4675.69291721049	千公顷	秋收粮食播种面积	2009
四川省	4782.72357974896	千公顷	秋收粮食播种面积	2008
四川省	4721.84840794781	千公顷	秋收粮食播种面积	2007
四川省	4649.66768199916	千公顷	秋收粮食播种面积	2006
四川省	4758.57	千公顷	秋收粮食播种面积	2005
四川省	4674.6	千公顷	秋收粮食播种面积	2004
四川省	4611.09666666667	千公顷	秋收粮食播种面积	2003
贵州省	0.0	千公顷	秋收粮食播种面积	2022
贵州省	0.0	千公顷	秋收粮食播种面积	2021
贵州省	0.0	千公顷	秋收粮食播种面积	2020
贵州省	1883.2	千公顷	秋收粮食播种面积	2019
贵州省	1968.49	千公顷	秋收粮食播种面积	2018
贵州省	2269.94079453051	千公顷	秋收粮食播种面积	2017
贵州省	2335.99988819896	千公顷	秋收粮食播种面积	2016
贵州省	2282.58133175161	千公顷	秋收粮食播种面积	2015
贵州省	2273.74608874667	千公顷	秋收粮食播种面积	2014
贵州省	2234.79822897695	千公顷	秋收粮食播种面积	2013
贵州省	2164.44580355014	千公顷	秋收粮食播种面积	2012
贵州省	2157.20232685774	千公顷	秋收粮食播种面积	2011
贵州省	2205.51942173327	千公顷	秋收粮食播种面积	2010
贵州省	2133.98160501494	千公顷	秋收粮食播种面积	2009
贵州省	2085.35942291964	千公顷	秋收粮食播种面积	2008
贵州省	1995.96936229216	千公顷	秋收粮食播种面积	2007
贵州省	1861.82337310195	千公顷	秋收粮食播种面积	2006
贵州省	2014.28	千公顷	秋收粮食播种面积	2005
贵州省	1992.59	千公顷	秋收粮食播种面积	2004
贵州省	1952.0	千公顷	秋收粮食播种面积	2003
云南省	0.0	千公顷	秋收粮食播种面积	2022
云南省	0.0	千公顷	秋收粮食播种面积	2021
云南省	0.0	千公顷	秋收粮食播种面积	2020
云南省	3152.4	千公顷	秋收粮食播种面积	2019
云南省	3158.34906	千公顷	秋收粮食播种面积	2018
云南省	3142.61018197869	千公顷	秋收粮食播种面积	2017
云南省	3177.03874640176	千公顷	秋收粮食播种面积	2016
云南省	3169.44704789228	千公顷	秋收粮食播种面积	2015
云南省	3179.25304488154	千公顷	秋收粮食播种面积	2014
云南省	3192.68737799693	千公顷	秋收粮食播种面积	2013
云南省	3133.6850040908	千公顷	秋收粮食播种面积	2012
云南省	3099.84003426987	千公顷	秋收粮食播种面积	2011
云南省	3057.90673210199	千公顷	秋收粮食播种面积	2010
云南省	3009.70934448045	千公顷	秋收粮食播种面积	2009
云南省	2929.26917882365	千公顷	秋收粮食播种面积	2008
云南省	2839.53448405756	千公顷	秋收粮食播种面积	2007
云南省	2876.6	千公顷	秋收粮食播种面积	2006
云南省	3004.08	千公顷	秋收粮食播种面积	2005
云南省	2925.12	千公顷	秋收粮食播种面积	2004
云南省	2815.27	千公顷	秋收粮食播种面积	2003
西藏自治区	0.0	千公顷	秋收粮食播种面积	2022
西藏自治区	0.0	千公顷	秋收粮食播种面积	2021
西藏自治区	0.0	千公顷	秋收粮食播种面积	2020
西藏自治区	184.8	千公顷	秋收粮食播种面积	2019
西藏自治区	184.68367	千公顷	秋收粮食播种面积	2018
西藏自治区	185.6480482	千公顷	秋收粮食播种面积	2017
西藏自治区	188.451811351081	千公顷	秋收粮食播种面积	2016
西藏自治区	178.89	千公顷	秋收粮食播种面积	2015
西藏自治区	176.4	千公顷	秋收粮食播种面积	2014
西藏自治区	175.87	千公顷	秋收粮食播种面积	2013
西藏自治区	170.86	千公顷	秋收粮食播种面积	2012
西藏自治区	170.15	千公顷	秋收粮食播种面积	2011
西藏自治区	170.15	千公顷	秋收粮食播种面积	2010
西藏自治区	169.43	千公顷	秋收粮食播种面积	2009
西藏自治区	170.62	千公顷	秋收粮食播种面积	2008
西藏自治区	171.78	千公顷	秋收粮食播种面积	2007
西藏自治区	171.65	千公顷	秋收粮食播种面积	2006
西藏自治区	177.68	千公顷	秋收粮食播种面积	2005
西藏自治区	179.79	千公顷	秋收粮食播种面积	2004
西藏自治区	185.92	千公顷	秋收粮食播种面积	2003
陕西省	0.0	千公顷	秋收粮食播种面积	2022
陕西省	0.0	千公顷	秋收粮食播种面积	2021
陕西省	0.0	千公顷	秋收粮食播种面积	2020
陕西省	1894.6	千公顷	秋收粮食播种面积	2019
陕西省	1897.687	千公顷	秋收粮食播种面积	2018
陕西省	1913.89848002231	千公顷	秋收粮食播种面积	2017
陕西省	2025.18679345238	千公顷	秋收粮食播种面积	2016
陕西省	1878.72399898275	千公顷	秋收粮食播种面积	2015
陕西省	1890.21786628026	千公顷	秋收粮食播种面积	2014
陕西省	1922.46831234439	千公顷	秋收粮食播种面积	2013
陕西省	1920.31710018157	千公顷	秋收粮食播种面积	2012
陕西省	1908.96895745014	千公顷	秋收粮食播种面积	2011
陕西省	1917.17531200794	千公顷	秋收粮食播种面积	2010
陕西省	1881.60122739823	千公顷	秋收粮食播种面积	2009
陕西省	1857.10492120813	千公顷	秋收粮食播种面积	2008
陕西省	1789.75173223239	千公顷	秋收粮食播种面积	2007
陕西省	1742.51196673333	千公顷	秋收粮食播种面积	2006
陕西省	1874.36666666667	千公顷	秋收粮食播种面积	2005
陕西省	1809.2	千公顷	秋收粮食播种面积	2004
陕西省	1705.5	千公顷	秋收粮食播种面积	2003
甘肃省	0.0	千公顷	秋收粮食播种面积	2022
甘肃省	0.0	千公顷	秋收粮食播种面积	2021
甘肃省	0.0	千公顷	秋收粮食播种面积	2020
甘肃省	1699.8	千公顷	秋收粮食播种面积	2019
甘肃省	1744.5135489074	千公顷	秋收粮食播种面积	2018
甘肃省	1775.99246312765	千公顷	秋收粮食播种面积	2017
甘肃省	1805.66552066667	千公顷	秋收粮食播种面积	2016
甘肃省	1801.02085996098	千公顷	秋收粮食播种面积	2015
甘肃省	1811.1255975011	千公顷	秋收粮食播种面积	2014
甘肃省	1815.80434386896	千公顷	秋收粮食播种面积	2013
甘肃省	1776.89106939	千公顷	秋收粮食播种面积	2012
甘肃省	1703.44373321251	千公顷	秋收粮食播种面积	2011
甘肃省	1669.22779146262	千公顷	秋收粮食播种面积	2010
甘肃省	1561.10735147321	千公顷	秋收粮食播种面积	2009
甘肃省	1471.38600078347	千公顷	秋收粮食播种面积	2008
甘肃省	1461.62206976798	千公顷	秋收粮食播种面积	2007
甘肃省	1430.07	千公顷	秋收粮食播种面积	2006
甘肃省	1370.58	千公顷	秋收粮食播种面积	2005
甘肃省	1378.3	千公顷	秋收粮食播种面积	2004
甘肃省	1305.32	千公顷	秋收粮食播种面积	2003
青海省	0.0	千公顷	秋收粮食播种面积	2022
青海省	0.0	千公顷	秋收粮食播种面积	2021
青海省	0.0	千公顷	秋收粮食播种面积	2020
青海省	280.2	千公顷	秋收粮食播种面积	2019
青海省	281.26	千公顷	秋收粮食播种面积	2018
青海省	282.56040233042	千公顷	秋收粮食播种面积	2017
青海省	284.698270933333	千公顷	秋收粮食播种面积	2016
青海省	280.387587071368	千公顷	秋收粮食播种面积	2015
青海省	282.139704648469	千公顷	秋收粮食播种面积	2014
青海省	282.680324613212	千公顷	秋收粮食播种面积	2013
青海省	279.974399690021	千公顷	秋收粮食播种面积	2012
青海省	278.911729900538	千公顷	秋收粮食播种面积	2011
青海省	273.959207059547	千公顷	秋收粮食播种面积	2010
青海省	274.308789500938	千公顷	秋收粮食播种面积	2009
青海省	258.118983155267	千公顷	秋收粮食播种面积	2008
青海省	241.11686433694	千公顷	秋收粮食播种面积	2007
青海省	301.64	千公顷	秋收粮食播种面积	2006
青海省	245.57	千公顷	秋收粮食播种面积	2005
青海省	244.7	千公顷	秋收粮食播种面积	2004
青海省	248.0	千公顷	秋收粮食播种面积	2003
宁夏回族自治区	0.0	千公顷	秋收粮食播种面积	2022
宁夏回族自治区	0.0	千公顷	秋收粮食播种面积	2021
宁夏回族自治区	0.0	千公顷	秋收粮食播种面积	2020
宁夏回族自治区	558.0	千公顷	秋收粮食播种面积	2019
宁夏回族自治区	592.56	千公顷	秋收粮食播种面积	2018
宁夏回族自治区	588.712310726414	千公顷	秋收粮食播种面积	2017
宁夏回族自治区	589.257416733333	千公顷	秋收粮食播种面积	2016
宁夏回族自治区	588.812253333333	千公顷	秋收粮食播种面积	2015
宁夏回族自治区	583.799386666667	千公顷	秋收粮食播种面积	2014
宁夏回族自治区	589.3864	千公顷	秋收粮食播种面积	2013
宁夏回族自治区	587.24644	千公顷	秋收粮食播种面积	2012
宁夏回族自治区	590.701933333333	千公顷	秋收粮食播种面积	2011
宁夏回族自治区	574.379813333333	千公顷	秋收粮食播种面积	2010
宁夏回族自治区	557.799733333333	千公顷	秋收粮食播种面积	2009
宁夏回族自治区	568.102386666667	千公顷	秋收粮食播种面积	2008
宁夏回族自治区	596.61556	千公顷	秋收粮食播种面积	2007
宁夏回族自治区	528.75	千公顷	秋收粮食播种面积	2006
宁夏回族自治区	447.39	千公顷	秋收粮食播种面积	2005
宁夏回族自治区	448.13	千公顷	秋收粮食播种面积	2004
宁夏回族自治区	392.57	千公顷	秋收粮食播种面积	2003
新疆维吾尔自治区	0.0	千公顷	秋收粮食播种面积	2022
新疆维吾尔自治区	0.0	千公顷	秋收粮食播种面积	2021
新疆维吾尔自治区	0.0	千公顷	秋收粮食播种面积	2020
新疆维吾尔自治区	1134.7	千公顷	秋收粮食播种面积	2019
新疆维吾尔自治区	1182.43666666667	千公顷	秋收粮食播种面积	2018
新疆维吾尔自治区	1167.79716676754	千公顷	秋收粮食播种面积	2017
新疆维吾尔自治区	1186.77084933333	千公顷	秋收粮食播种面积	2016
新疆维吾尔自治区	1231.42775672623	千公顷	秋收粮食播种面积	2015
新疆维吾尔自治区	1181.92217559358	千公顷	秋收粮食播种面积	2014
新疆维吾尔自治区	1170.79155963663	千公顷	秋收粮食播种面积	2013
新疆维吾尔自治区	1088.39591097582	千公顷	秋收粮食播种面积	2012
新疆维吾尔自治区	969.767185994559	千公顷	秋收粮食播种面积	2011
新疆维吾尔自治区	907.444431935341	千公顷	秋收粮食播种面积	2010
新疆维吾尔自治区	825.90303733158	千公顷	秋收粮食播种面积	2009
新疆维吾尔自治区	800.417152715748	千公顷	秋收粮食播种面积	2008
新疆维吾尔自治区	718.934807438369	千公顷	秋收粮食播种面积	2007
新疆维吾尔自治区	727.2	千公顷	秋收粮食播种面积	2006
新疆维吾尔自治区	728.14	千公顷	秋收粮食播种面积	2005
新疆维吾尔自治区	707.5	千公顷	秋收粮食播种面积	2004
新疆维吾尔自治区	677.4	千公顷	秋收粮食播种面积	2003
北京市	0.0	千公顷	受灾面积	2022
北京市	0.0	千公顷	受灾面积	2021
北京市	0.0	千公顷	受灾面积	2020
北京市	3.0	千公顷	受灾面积	2019
北京市	4.7	千公顷	受灾面积	2018
北京市	6.7	千公顷	受灾面积	2017
北京市	34.7478803	千公顷	受灾面积	2016
北京市	6.2	千公顷	受灾面积	2015
北京市	53.3	千公顷	受灾面积	2014
北京市	26.9	千公顷	受灾面积	2013
北京市	71.2	千公顷	受灾面积	2012
北京市	56.1	千公顷	受灾面积	2011
北京市	3.1	千公顷	受灾面积	2010
北京市	14.6	千公顷	受灾面积	2009
北京市	30.8	千公顷	受灾面积	2008
北京市	75.6333333333333	千公顷	受灾面积	2007
北京市	73.7	千公顷	受灾面积	2006
北京市	68.7	千公顷	受灾面积	2005
北京市	27.671	千公顷	受灾面积	2004
北京市	59.0	千公顷	受灾面积	2003
天津市	0.0	千公顷	受灾面积	2022
天津市	0.0	千公顷	受灾面积	2021
天津市	0.0	千公顷	受灾面积	2020
天津市	0.0	千公顷	受灾面积	2019
天津市	14.4	千公顷	受灾面积	2018
天津市	0.0	千公顷	受灾面积	2017
天津市	23.9696667	千公顷	受灾面积	2016
天津市	0.0	千公顷	受灾面积	2015
天津市	10.3	千公顷	受灾面积	2014
天津市	7.8	千公顷	受灾面积	2013
天津市	133.6	千公顷	受灾面积	2012
天津市	8.1	千公顷	受灾面积	2011
天津市	33.3	千公顷	受灾面积	2010
天津市	58.5333333333333	千公顷	受灾面积	2009
天津市	79.73	千公顷	受灾面积	2008
天津市	105.933333333333	千公顷	受灾面积	2007
天津市	60.6	千公顷	受灾面积	2006
天津市	121.7	千公顷	受灾面积	2005
天津市	74.537	千公顷	受灾面积	2004
天津市	142.5	千公顷	受灾面积	2003
河北省	0.0	千公顷	受灾面积	2022
河北省	0.0	千公顷	受灾面积	2021
河北省	0.0	千公顷	受灾面积	2020
河北省	315.0	千公顷	受灾面积	2019
河北省	557.0	千公顷	受灾面积	2018
河北省	718.0	千公顷	受灾面积	2017
河北省	1447.22244930333	千公顷	受灾面积	2016
河北省	1798.8	千公顷	受灾面积	2015
河北省	1435.7	千公顷	受灾面积	2014
河北省	1106.5	千公顷	受灾面积	2013
河北省	1329.0	千公顷	受灾面积	2012
河北省	1383.3	千公顷	受灾面积	2011
河北省	1527.4	千公顷	受灾面积	2010
河北省	2627.5	千公顷	受灾面积	2009
河北省	1151.5	千公顷	受灾面积	2008
河北省	2337.56666666667	千公顷	受灾面积	2007
河北省	2264.3	千公顷	受灾面积	2006
河北省	1126.6	千公顷	受灾面积	2005
河北省	1756.7817	千公顷	受灾面积	2004
河北省	2998.0	千公顷	受灾面积	2003
山西省	0.0	千公顷	受灾面积	2022
山西省	0.0	千公顷	受灾面积	2021
山西省	0.0	千公顷	受灾面积	2020
山西省	1474.0	千公顷	受灾面积	2019
山西省	830.8	千公顷	受灾面积	2018
山西省	821.3	千公顷	受灾面积	2017
山西省	503.7129867	千公顷	受灾面积	2016
山西省	1142.6	千公顷	受灾面积	2015
山西省	1173.5	千公顷	受灾面积	2014
山西省	1592.4	千公顷	受灾面积	2013
山西省	931.0	千公顷	受灾面积	2012
山西省	1015.0	千公顷	受灾面积	2011
山西省	1395.7	千公顷	受灾面积	2010
山西省	1786.5	千公顷	受灾面积	2009
山西省	2163.5	千公顷	受灾面积	2008
山西省	2403.5	千公顷	受灾面积	2007
山西省	1040.3	千公顷	受灾面积	2006
山西省	1764.9	千公顷	受灾面积	2005
山西省	947.40053	千公顷	受灾面积	2004
山西省	828.8	千公顷	受灾面积	2003
内蒙古自治区	0.0	千公顷	受灾面积	2022
内蒙古自治区	0.0	千公顷	受灾面积	2021
内蒙古自治区	0.0	千公顷	受灾面积	2020
内蒙古自治区	1454.0	千公顷	受灾面积	2019
内蒙古自治区	2629.8	千公顷	受灾面积	2018
内蒙古自治区	3917.3	千公顷	受灾面积	2017
内蒙古自治区	3629.9002499	千公顷	受灾面积	2016
内蒙古自治区	2700.8	千公顷	受灾面积	2015
内蒙古自治区	1878.3	千公顷	受灾面积	2014
内蒙古自治区	1733.1	千公顷	受灾面积	2013
内蒙古自治区	2060.7	千公顷	受灾面积	2012
内蒙古自治区	2036.6	千公顷	受灾面积	2011
内蒙古自治区	2032.7	千公顷	受灾面积	2010
内蒙古自治区	4770.36333333333	千公顷	受灾面积	2009
内蒙古自治区	2496.7	千公顷	受灾面积	2008
内蒙古自治区	3399.46666666667	千公顷	受灾面积	2007
内蒙古自治区	3560.4	千公顷	受灾面积	2006
内蒙古自治区	1814.1466	千公顷	受灾面积	2005
内蒙古自治区	3216.0	千公顷	受灾面积	2004
内蒙古自治区	3227.0	千公顷	受灾面积	2003
辽宁省	0.0	千公顷	受灾面积	2022
辽宁省	0.0	千公顷	受灾面积	2021
辽宁省	0.0	千公顷	受灾面积	2020
辽宁省	325.0	千公顷	受灾面积	2019
辽宁省	1467.3	千公顷	受灾面积	2018
辽宁省	949.6	千公顷	受灾面积	2017
辽宁省	581.93940044	千公顷	受灾面积	2016
辽宁省	1482.8	千公顷	受灾面积	2015
辽宁省	1931.4	千公顷	受灾面积	2014
辽宁省	450.5	千公顷	受灾面积	2013
辽宁省	355.4	千公顷	受灾面积	2012
辽宁省	450.2	千公顷	受灾面积	2011
辽宁省	755.6	千公顷	受灾面积	2010
辽宁省	2171.78666666667	千公顷	受灾面积	2009
辽宁省	538.9	千公顷	受灾面积	2008
辽宁省	2392.8	千公顷	受灾面积	2007
辽宁省	1116.6	千公顷	受灾面积	2006
辽宁省	987.057	千公顷	受灾面积	2005
辽宁省	1249.94684	千公顷	受灾面积	2004
辽宁省	1169.0	千公顷	受灾面积	2003
吉林省	0.0	千公顷	受灾面积	2022
吉林省	0.0	千公顷	受灾面积	2021
吉林省	0.0	千公顷	受灾面积	2020
吉林省	536.0	千公顷	受灾面积	2019
吉林省	1319.7	千公顷	受灾面积	2018
吉林省	983.1	千公顷	受灾面积	2017
吉林省	748.174568694881	千公顷	受灾面积	2016
吉林省	846.2	千公顷	受灾面积	2015
吉林省	689.3	千公顷	受灾面积	2014
吉林省	623.2	千公顷	受灾面积	2013
吉林省	632.8	千公顷	受灾面积	2012
吉林省	616.4	千公顷	受灾面积	2011
吉林省	896.1	千公顷	受灾面积	2010
吉林省	2670.63	千公顷	受灾面积	2009
吉林省	579.7	千公顷	受灾面积	2008
吉林省	3016.0	千公顷	受灾面积	2007
吉林省	1051.1	千公顷	受灾面积	2006
吉林省	1023.1	千公顷	受灾面积	2005
吉林省	2549.53	千公顷	受灾面积	2004
吉林省	1905.0	千公顷	受灾面积	2003
黑龙江省	0.0	千公顷	受灾面积	2022
黑龙江省	0.0	千公顷	受灾面积	2021
黑龙江省	0.0	千公顷	受灾面积	2020
黑龙江省	3541.0	千公顷	受灾面积	2019
黑龙江省	4155.0	千公顷	受灾面积	2018
黑龙江省	1550.5	千公顷	受灾面积	2017
黑龙江省	4223.68449333333	千公顷	受灾面积	2016
黑龙江省	1175.3	千公顷	受灾面积	2015
黑龙江省	810.0	千公顷	受灾面积	2014
黑龙江省	2734.1	千公顷	受灾面积	2013
黑龙江省	2429.4	千公顷	受灾面积	2012
黑龙江省	1536.8	千公顷	受灾面积	2011
黑龙江省	1432.2	千公顷	受灾面积	2010
黑龙江省	7393.7	千公顷	受灾面积	2009
黑龙江省	2367.08638095238	千公顷	受灾面积	2008
黑龙江省	6652.6	千公顷	受灾面积	2007
黑龙江省	3330.0	千公顷	受灾面积	2006
黑龙江省	2101.5	千公顷	受灾面积	2005
黑龙江省	3790.0803	千公顷	受灾面积	2004
黑龙江省	6659.0	千公顷	受灾面积	2003
上海市	0.0	千公顷	受灾面积	2022
上海市	0.0	千公顷	受灾面积	2021
上海市	0.0	千公顷	受灾面积	2020
上海市	9.0	千公顷	受灾面积	2019
上海市	7.3	千公顷	受灾面积	2018
上海市	0.0	千公顷	受灾面积	2017
上海市	3.1	千公顷	受灾面积	2016
上海市	12.3	千公顷	受灾面积	2015
上海市	0.0	千公顷	受灾面积	2014
上海市	28.0	千公顷	受灾面积	2013
上海市	14.7	千公顷	受灾面积	2012
上海市	24.3	千公顷	受灾面积	2011
上海市	0.0	千公顷	受灾面积	2010
上海市	16.3	千公顷	受灾面积	2009
上海市	20.977	千公顷	受灾面积	2008
上海市	20.8	千公顷	受灾面积	2007
上海市	0.0	千公顷	受灾面积	2006
上海市	84.7	千公顷	受灾面积	2005
上海市	5.8	千公顷	受灾面积	2004
上海市	1.1	千公顷	受灾面积	2003
江苏省	0.0	千公顷	受灾面积	2022
江苏省	0.0	千公顷	受灾面积	2021
江苏省	0.0	千公顷	受灾面积	2020
江苏省	224.0	千公顷	受灾面积	2019
江苏省	380.0	千公顷	受灾面积	2018
江苏省	90.7	千公顷	受灾面积	2017
江苏省	301.12	千公顷	受灾面积	2016
江苏省	615.5	千公顷	受灾面积	2015
江苏省	554.1	千公顷	受灾面积	2014
江苏省	487.1	千公顷	受灾面积	2013
江苏省	697.5	千公顷	受灾面积	2012
江苏省	1032.1	千公顷	受灾面积	2011
江苏省	648.4	千公顷	受灾面积	2010
江苏省	1202.6	千公顷	受灾面积	2009
江苏省	497.04	千公顷	受灾面积	2008
江苏省	1642.03333333333	千公顷	受灾面积	2007
江苏省	1713.6	千公顷	受灾面积	2006
江苏省	1682.87	千公顷	受灾面积	2005
江苏省	956.137	千公顷	受灾面积	2004
江苏省	2863.7	千公顷	受灾面积	2003
浙江省	0.0	千公顷	受灾面积	2022
浙江省	0.0	千公顷	受灾面积	2021
浙江省	0.0	千公顷	受灾面积	2020
浙江省	354.0	千公顷	受灾面积	2019
浙江省	168.6	千公顷	受灾面积	2018
浙江省	107.3	千公顷	受灾面积	2017
浙江省	456.0	千公顷	受灾面积	2016
浙江省	393.2	千公顷	受灾面积	2015
浙江省	204.0	千公顷	受灾面积	2014
浙江省	1326.9	千公顷	受灾面积	2013
浙江省	554.2	千公顷	受灾面积	2012
浙江省	431.1	千公顷	受灾面积	2011
浙江省	282.5	千公顷	受灾面积	2010
浙江省	463.313333333333	千公顷	受灾面积	2009
浙江省	1074.9	千公顷	受灾面积	2008
浙江省	900.946666666667	千公顷	受灾面积	2007
浙江省	379.3	千公顷	受灾面积	2006
浙江省	1180.722	千公顷	受灾面积	2005
浙江省	795.865	千公顷	受灾面积	2004
浙江省	612.8	千公顷	受灾面积	2003
安徽省	0.0	千公顷	受灾面积	2022
安徽省	0.0	千公顷	受灾面积	2021
安徽省	0.0	千公顷	受灾面积	2020
安徽省	958.0	千公顷	受灾面积	2019
安徽省	863.2	千公顷	受灾面积	2018
安徽省	399.8	千公顷	受灾面积	2017
安徽省	1341.2354	千公顷	受灾面积	2016
安徽省	966.7	千公顷	受灾面积	2015
安徽省	641.3	千公顷	受灾面积	2014
安徽省	1769.7	千公顷	受灾面积	2013
安徽省	1152.5	千公顷	受灾面积	2012
安徽省	1317.2	千公顷	受灾面积	2011
安徽省	1751.6	千公顷	受灾面积	2010
安徽省	2101.32	千公顷	受灾面积	2009
安徽省	1277.1	千公顷	受灾面积	2008
安徽省	1989.7	千公顷	受灾面积	2007
安徽省	1471.9	千公顷	受灾面积	2006
安徽省	2881.81	千公顷	受灾面积	2005
安徽省	714.945	千公顷	受灾面积	2004
安徽省	3747.4	千公顷	受灾面积	2003
福建省	0.0	千公顷	受灾面积	2022
福建省	0.0	千公顷	受灾面积	2021
福建省	0.0	千公顷	受灾面积	2020
福建省	123.0	千公顷	受灾面积	2019
福建省	78.7	千公顷	受灾面积	2018
福建省	57.5	千公顷	受灾面积	2017
福建省	386.666666666667	千公顷	受灾面积	2016
福建省	203.3	千公顷	受灾面积	2015
福建省	102.6	千公顷	受灾面积	2014
福建省	276.8	千公顷	受灾面积	2013
福建省	159.3	千公顷	受灾面积	2012
福建省	133.1	千公顷	受灾面积	2011
福建省	605.1	千公顷	受灾面积	2010
福建省	265.693333333333	千公顷	受灾面积	2009
福建省	230.63	千公顷	受灾面积	2008
福建省	328.81	千公顷	受灾面积	2007
福建省	938.8	千公顷	受灾面积	2006
福建省	946.19	千公顷	受灾面积	2005
福建省	671.32	千公顷	受灾面积	2004
福建省	1097.0	千公顷	受灾面积	2003
江西省	0.0	千公顷	受灾面积	2022
江西省	0.0	千公顷	受灾面积	2021
江西省	0.0	千公顷	受灾面积	2020
江西省	1201.0	千公顷	受灾面积	2019
江西省	530.7	千公顷	受灾面积	2018
江西省	441.4	千公顷	受灾面积	2017
江西省	786.1	千公顷	受灾面积	2016
江西省	455.3	千公顷	受灾面积	2015
江西省	487.1	千公顷	受灾面积	2014
江西省	1049.1	千公顷	受灾面积	2013
江西省	673.5	千公顷	受灾面积	2012
江西省	1075.3	千公顷	受灾面积	2011
江西省	2075.2	千公顷	受灾面积	2010
江西省	1351.67666666667	千公顷	受灾面积	2009
江西省	2376.2	千公顷	受灾面积	2008
江西省	1319.98	千公顷	受灾面积	2007
江西省	1255.5	千公顷	受灾面积	2006
江西省	1425.623	千公顷	受灾面积	2005
江西省	1121.78077	千公顷	受灾面积	2004
江西省	1823.0	千公顷	受灾面积	2003
山东省	0.0	千公顷	受灾面积	2022
山东省	0.0	千公顷	受灾面积	2021
山东省	0.0	千公顷	受灾面积	2020
山东省	1341.0	千公顷	受灾面积	2019
山东省	983.8	千公顷	受灾面积	2018
山东省	856.9	千公顷	受灾面积	2017
山东省	552.2	千公顷	受灾面积	2016
山东省	1379.0	千公顷	受灾面积	2015
山东省	886.1	千公顷	受灾面积	2014
山东省	1461.7	千公顷	受灾面积	2013
山东省	1822.6	千公顷	受灾面积	2012
山东省	2117.2	千公顷	受灾面积	2011
